Kids_First_Biospecimen_ID	chrom	start	end	number_DEL	number_DUP	number_h2hINV	number_t2tINV	number_TRA	clusterSize_including_TRA	number_SVs_sample	number_CNV_segments	pval_fragment_joins	chr_breakpoint_enrichment	pval_exp_chr	pval_exp_cluster	max_number_oscillating_CN_segments_2_states	max_number_oscillating_CN_segments_3_states	number_CN_segments_chr	max_number_oscillating_CN_segments_2_states_chr	max_number_oscillating_CN_segments_3_states_chr	inter_number_DEL	inter_number_h2hINV	inter_number_t2tINV	inter_number_DUP	inter_pval_fragment_joins	inter_other_chroms	inter_other_chroms_coords_all	fdr_fragment_joins	fdr_chr_breakpoint_enrichment	fdr_exp_cluster	call_any_conf	call_high_conf	call_low_conf
BS_B1X2SB4P	13	NA	NA	0	0	0	0	0	0	44	NA	NA	0.174505731391984	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	0.319588650224227	NA	0	0	0
BS_B1X2SB4P	14	NA	NA	0	0	0	0	0	0	44	NA	NA	0.504862438710182	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	0.604167225307758	NA	0	0	0
BS_B1X2SB4P	15	50841882	78074136	2	0	0	0	1	3	44	1	0.299780588595712	0.0277361315806206	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.51961606572256	0.104844545110621	NA	0	0	0
BS_B1X2SB4P	16	NA	NA	0	0	0	0	0	0	44	NA	NA	0.00254376791555046	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	0.0192490797062305	NA	0	0	0
BS_B1X2SB4P	17	17324421	67408410	4	0	0	0	0	4	44	1	0.00738316050535977	NA	NA	4.5528232295311e-09	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.234945325388379	NA	7.76996431884598e-09	0	0	0
BS_B1X2SB4P	18	NA	NA	0	0	0	0	0	0	44	NA	NA	0.449934163407688	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	0.562094027865813	NA	0	0	0
BS_B1X2SB4P	19	2348799	40639479	1	1	0	0	1	3	44	1	0.801251956901201	0.0196887146918324	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.825568643774458	0.0848184908554428	NA	0	0	0
BS_B1X2SB4P	20	NA	NA	0	0	0	0	0	0	44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	NA	NA	0	0	0
BS_B1X2SB4P	21	NA	NA	0	0	0	0	0	0	44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	NA	NA	0	0	0
BS_B1X2SB4P	22	NA	NA	0	0	0	0	0	0	44	NA	NA	0.0278281098129872	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	0.105056716015406	NA	0	0	0
BS_B1X2SB4P	X	NA	NA	0	0	0	0	0	0	44	NA	NA	0.0967976373503778	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	0.21883546866367	NA	0	0	0
BS_0W8AWY10	1	9624022	161631383	1	1	0	1	1	4	39	1	0.572406704470879	0.0785810406007086	NA	0.000188473973685932	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.618045402520517	0.191462680923198	0.00023396452889188	0	0	0
BS_0W8AWY10	2	178432272	232449713	3	0	0	0	1	4	39	1	0.00738316050535977	0.0839942707174797	NA	0	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.234945325388379	0.198184549386131	0	0	0	0
BS_0W8AWY10	3	76149961	76150264	1	0	0	0	0	1	39	1	0.391625176271089	0.611185172134734	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.51961606572256	0.685252280034754	NA	0	0	0
BS_0W8AWY10	4	143880369	144120448	0	1	0	0	0	1	39	1	0.391625176271089	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.51961606572256	NA	NA	0	0	0
BS_0W8AWY10	5	173735920	173736013	0	1	0	0	0	1	39	1	0.391625176271089	0.0439197298425615	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.51961606572256	0.144168880765754	NA	0	0	0
BS_0W8AWY10	6	32660346	146819315	2	1	0	0	0	3	39	1	0.299780588595712	0.552854853353831	NA	6.28388620883547e-05	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.51961606572256	0.6398661720985	8.04324822816822e-05	0	0	0
BS_0W8AWY10	7	32973873	55714184	0	0	1	1	0	2	39	1	0.572406704470879	0.152217921025265	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.618045402520517	0.294098973175895	NA	0	0	0
BS_0W8AWY10	8	NA	NA	0	0	0	0	0	0	39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	NA	NA	0	0	0
BS_0W8AWY10	9	64365632	129439233	0	1	1	0	0	2	39	2	0.572406704470879	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.618045402520517	NA	NA	0	0	0
BS_0W8AWY10	10	NA	NA	0	0	0	0	0	0	39	NA	NA	0.117783344264235	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	0.249892554111379	NA	0	0	0
BS_0W8AWY10	11	NA	NA	0	0	0	0	0	0	39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	NA	NA	0	0	0
BS_0W8AWY10	12	109867991	109868223	0	1	0	0	0	1	39	1	0.391625176271089	0.0206497711739521	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.51961606572256	0.0876732128398018	NA	0	0	0
BS_0W8AWY10	13	19526424	24577354	0	0	1	0	0	1	39	1	0.391625176271089	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.51961606572256	NA	NA	0	0	0
BS_0W8AWY10	14	24276112	24276552	1	0	0	0	0	1	39	1	0.391625176271089	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.51961606572256	NA	NA	0	0	0
BS_0W8AWY10	15	NA	NA	0	0	0	0	0	0	39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	NA	NA	0	0	0
BS_0W8AWY10	16	14683006	14683284	1	0	0	0	0	1	39	1	0.391625176271089	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.51961606572256	NA	NA	0	0	0
BS_0W8AWY10	17	41233653	41239250	1	0	0	0	0	1	39	1	0.391625176271089	0.299993489507919	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.51961606572256	0.442719839356897	NA	0	0	0
BS_0W8AWY10	18	NA	NA	0	0	0	0	0	0	39	NA	NA	0.297560912228785	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	0.440516419947692	NA	0	0	0
BS_0W8AWY10	19	NA	NA	0	0	0	0	0	0	39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	NA	NA	0	0	0
BS_0W8AWY10	20	NA	NA	0	0	0	0	0	0	39	NA	NA	0.00242434572982872	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	0.0185861220700146	NA	0	0	0
BS_0W8AWY10	21	NA	NA	0	0	0	0	0	0	39	NA	NA	0.000478531329758728	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	0.00525202261228039	NA	0	0	0
BS_0W8AWY10	22	26331943	26332222	1	0	0	0	0	1	39	1	0.391625176271089	0.143837195761025	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.51961606572256	0.284394276104977	NA	0	0	0
BS_0W8AWY10	X	61084684	61967517	0	1	0	0	0	1	39	1	0.391625176271089	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.51961606572256	NA	NA	0	0	0
BS_30W38X77	1	39493250	39787227	0	0	0	1	0	1	33	1	0.391625176271089	1	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.51961606572256	1	NA	0	0	0
BS_30W38X77	2	95981200	97579723	0	1	0	0	0	1	33	1	0.391625176271089	1	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.51961606572256	1	NA	0	0	0
BS_30W38X77	3	NA	NA	0	0	0	0	0	0	33	NA	NA	0.310299720663865	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	0.451394058776598	NA	0	0	0
BS_30W38X77	4	NA	NA	0	0	0	0	0	0	33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	NA	NA	0	0	0
BS_30W38X77	5	46631541	46641626	0	1	0	0	0	1	33	1	0.391625176271089	1	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.51961606572256	1	NA	0	0	0
BS_30W38X77	6	NA	NA	0	0	0	0	0	0	33	NA	NA	0.00194575527553509	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	0.016268290541956	NA	0	0	0
BS_30W38X77	7	117622	120418406	2	0	0	0	5	7	33	3	0.171797144296733	4.47785220533783e-07	NA	0.0017849874584196	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.51961606572256	1.2928419593835e-05	0.00207260036705889	0	0	0
BS_30W38X77	8	NA	NA	0	0	0	0	0	0	33	NA	NA	0.566466791241993	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	0.651184046968583	NA	0	0	0
BS_30W38X77	9	NA	NA	0	0	0	0	0	0	33	NA	NA	2.05128278039619e-05	0.00024853387649626	NA	NA	NA	5	5	5	0	0	0	0	NA		 	NA	0.000372954425654982	NA	0	0	0
BS_30W38X77	10	102663424	102663748	1	0	0	0	0	1	33	1	0.391625176271089	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.51961606572256	NA	NA	0	0	0
BS_30W38X77	11	52155985	54367862	0	7	0	0	0	7	33	1	0.000105276181771498	0.533372692555718	NA	0	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.00931259582239247	0.624814855465222	0	0	0	0
BS_30W38X77	12	63544946	63740050	0	1	0	0	0	1	33	1	0.391625176271089	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.51961606572256	NA	NA	0	0	0
BS_30W38X77	13	NA	NA	0	0	0	0	0	0	33	NA	NA	0.103475357691438	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	0.228985868011901	NA	0	0	0
BS_30W38X77	14	NA	NA	0	0	0	0	0	0	33	NA	NA	0.400233156467204	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	0.523199850575283	NA	0	0	0
BS_30W38X77	15	NA	NA	0	0	0	0	0	0	33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	NA	NA	0	0	0
BS_30W38X77	16	NA	NA	0	0	0	0	0	0	33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	NA	NA	0	0	0
BS_30W38X77	17	NA	NA	0	0	0	0	0	0	33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	NA	NA	0	0	0
BS_30W38X77	18	NA	NA	0	0	0	0	0	0	33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	NA	NA	0	0	0
BS_30W38X77	19	8882535	8888587	1	0	0	0	0	1	33	1	0.391625176271089	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.51961606572256	NA	NA	0	0	0
BS_30W38X77	20	18610860	18615368	0	0	1	1	0	2	33	1	0.572406704470879	0.0455063598225276	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.618045402520517	0.144615824391251	NA	0	0	0
BS_30W38X77	21	NA	NA	0	0	0	0	0	0	33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	NA	NA	0	0	0
BS_30W38X77	22	NA	NA	0	0	0	0	0	0	33	NA	NA	0.173976432861516	NA	NA	NA	NA	5	3	5	0	0	0	0	NA		 	NA	0.319447328634507	NA	0	0	0
BS_30W38X77	X	NA	NA	0	0	0	0	0	0	33	NA	NA	0.563204732465063	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	0.649401800028662	NA	0	0	0
BS_YPCTK927	1	32500836	32539737	1	0	0	0	0	1	11	1	0.391625176271089	0.0133409152656206	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.51961606572256	0.0649231412414721	NA	0	0	0
BS_YPCTK927	2	NA	NA	0	0	0	0	0	0	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	NA	NA	0	0	0
BS_YPCTK927	3	NA	NA	0	0	0	0	0	0	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	NA	NA	0	0	0
BS_YPCTK927	4	NA	NA	0	0	0	0	0	0	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	NA	NA	0	0	0
BS_YPCTK927	5	NA	NA	0	0	0	0	0	0	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	NA	NA	0	0	0
BS_YPCTK927	6	27346040	27346110	0	1	0	0	0	1	11	1	0.391625176271089	0.351694101497126	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.51961606572256	0.486757443444986	NA	0	0	0
BS_YPCTK927	7	NA	NA	0	0	0	0	0	0	11	NA	NA	0.320629553942456	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	0.45890349588687	NA	0	0	0
BS_YPCTK927	8	NA	NA	0	0	0	0	0	0	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	NA	NA	0	0	0
BS_YPCTK927	9	NA	NA	0	0	0	0	0	0	11	NA	NA	0.243869534024209	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	0.391005153581148	NA	0	0	0
BS_YPCTK927	10	2769901	3706110	0	1	0	0	0	1	11	1	0.391625176271089	0.0029529181678287	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.51961606572256	0.0212356483210356	NA	0	0	0
BS_YPCTK927	11	NA	NA	0	0	0	0	0	0	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	NA	NA	0	0	0
BS_YPCTK927	12	NA	NA	0	0	0	0	0	0	11	NA	NA	0.285292291142223	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	0.429458872064869	NA	0	0	0
BS_YPCTK927	13	25031888	26209476	1	0	0	0	0	1	11	1	0.391625176271089	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.51961606572256	NA	NA	0	0	0
BS_YPCTK927	14	NA	NA	0	0	0	0	0	0	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	NA	NA	0	0	0
BS_YPCTK927	15	NA	NA	0	0	0	0	0	0	11	NA	NA	0.178724198700541	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	0.324061972748943	NA	0	0	0
BS_YPCTK927	16	NA	NA	0	0	0	0	0	0	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	NA	NA	0	0	0
BS_YPCTK927	17	NA	NA	0	0	0	0	0	0	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	NA	NA	0	0	0
BS_YPCTK927	18	NA	NA	0	0	0	0	0	0	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	NA	NA	0	0	0
BS_YPCTK927	19	NA	NA	0	0	0	0	0	0	11	NA	NA	0.129942378388839	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	0.265594517780989	NA	0	0	0
BS_YPCTK927	20	NA	NA	0	0	0	0	0	0	11	NA	NA	0.00905003216190526	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	0.0482202168190243	NA	0	0	0
BS_YPCTK927	21	NA	NA	0	0	0	0	0	0	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	NA	NA	0	0	0
BS_YPCTK927	22	NA	NA	0	0	0	0	0	0	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	NA	NA	0	0	0
BS_YPCTK927	X	NA	NA	0	0	0	0	0	0	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	NA	NA	0	0	0
BS_QWS88QXE	1	32500503	148061025	2	1	0	0	0	3	36	1	0.299780588595712	NA	NA	2.97506867852348e-05	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.51961606572256	NA	3.96520386568099e-05	0	0	0
BS_QWS88QXE	2	NA	NA	0	0	0	0	0	0	36	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	1	NA	0	0	0
BS_QWS88QXE	3	122164109	185991550	2	0	0	0	0	2	36	1	0.111610225094713	1	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.51961606572256	1	NA	0	0	0
BS_QWS88QXE	4	10624598	75861614	1	0	0	0	0	1	36	1	0.391625176271089	0.0626874777921746	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.51961606572256	0.168133561370031	NA	0	0	0
BS_QWS88QXE	5	NA	NA	0	0	0	0	0	0	36	NA	NA	0.596218491346611	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	0.672524360620186	NA	0	0	0
BS_QWS88QXE	6	30884625	30884855	1	0	0	0	0	1	36	1	0.391625176271089	0.047849435549411	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.51961606572256	0.146773264215316	NA	0	0	0
BS_QWS88QXE	7	482803	142769246	0	2	1	0	2	5	36	7	0.283886130759827	0.00288687448499071	NA	3.72696407062723e-05	5	5	8	8	8	10	1	1	12	0.000706742392337028	9	9:89730014-89730543;	0.51961606572256	0.0208759671271198	4.92615820941453e-05	0	0	0
BS_QWS88QXE	8	NA	NA	0	0	0	0	0	0	36	NA	NA	0.518723591277701	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	0.613290138964981	NA	0	0	0
BS_QWS88QXE	9	89730014	89730543	0	1	0	0	0	1	36	1	0.391625176271089	0.00171369484513905	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.51961606572256	0.0145877729660259	NA	0	0	0
BS_QWS88QXE	10	52224656	80033707	1	1	0	0	0	2	36	1	0.572406704470879	0.0030772861404288	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.618045402520517	0.0218883180449675	NA	0	0	0
BS_QWS88QXE	11	47638911	47642237	1	0	0	0	0	1	36	1	0.391625176271089	0.486726453660494	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.51961606572256	0.590130474137825	NA	0	0	0
BS_QWS88QXE	12	25803539	103979780	1	0	0	0	1	2	36	1	0.572406704470879	0.0468500937510655	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.618045402520517	0.144615824391251	NA	0	0	0
BS_QWS88QXE	13	85730311	85730403	0	0	0	1	0	1	36	1	0.391625176271089	0.38776895603755	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.51961606572256	0.51282115671381	NA	0	0	0
BS_QWS88QXE	14	NA	NA	0	0	0	0	0	0	36	NA	NA	0.360655922271789	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	0.49284317100372	NA	0	0	0
BS_QWS88QXE	15	20676178	21245196	0	1	0	0	0	1	36	1	0.391625176271089	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.51961606572256	NA	NA	0	0	0
BS_QWS88QXE	16	34899696	34946756	0	1	0	0	0	1	36	1	0.391625176271089	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.51961606572256	NA	NA	0	0	0
BS_QWS88QXE	17	NA	NA	0	0	0	0	0	0	36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	NA	NA	0	0	0
BS_QWS88QXE	18	63091750	63092059	0	1	0	0	0	1	36	1	0.391625176271089	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.51961606572256	NA	NA	0	0	0
BS_QWS88QXE	19	NA	NA	0	0	0	0	0	0	36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	NA	NA	0	0	0
BS_QWS88QXE	20	49963267	49963572	0	1	0	0	0	1	36	1	0.391625176271089	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.51961606572256	NA	NA	0	0	0
BS_QWS88QXE	21	NA	NA	0	0	0	0	0	0	36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	NA	NA	0	0	0
BS_QWS88QXE	22	NA	NA	0	0	0	0	0	0	36	NA	NA	0.154003856118153	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	0.295552259564013	NA	0	0	0
BS_QWS88QXE	X	40052164	136290906	0	2	0	0	2	4	36	1	0.572406704470879	0.155207025311021	NA	0.00725025956537495	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.618045402520517	0.297058127579249	0.00792434111022772	0	0	0
BS_GAA327FP	1	3176062	3176285	0	1	0	0	0	1	47	1	0.391625176271089	0.00454367959902287	1.47659662275146e-14	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.51961606572256	0.0291043782840143	NA	0	0	0
BS_GAA327FP	2	NA	NA	0	0	0	0	0	0	47	NA	NA	0.694906637766633	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	0.762063393011551	NA	0	0	0
BS_GAA327FP	3	195066025	195066676	1	0	0	0	0	1	47	1	0.391625176271089	1	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.51961606572256	1	NA	0	0	0
BS_GAA327FP	4	143880678	144120607	1	0	0	0	0	1	47	1	0.391625176271089	1	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.51961606572256	1	NA	0	0	0
BS_GAA327FP	5	47210009	80693359	0	2	0	0	2	4	47	1	0.572406704470879	0.00393427166473647	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.618045402520517	0.0259963542581967	NA	0	0	0
BS_GAA327FP	6	58055824	60810330	0	1	0	0	0	1	47	1	0.391625176271089	1	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.51961606572256	1	NA	0	0	0
BS_GAA327FP	7	419245	142769289	2	3	0	0	4	9	47	3	0.747679587287714	8.3340442920904e-06	NA	5.47195622147001e-12	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.796148711278646	0.000169016725245474	1.07211676812366e-11	0	0	0
BS_GAA327FP	8	34242134	34242223	0	1	0	0	0	1	47	1	0.391625176271089	0.0885001272429092	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.51961606572256	0.205985946278432	NA	0	0	0
BS_GAA327FP	9	NA	NA	0	0	0	0	0	0	47	NA	NA	0.197817445279507	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	0.345524674946562	NA	0	0	0
BS_GAA327FP	10	NA	NA	0	0	0	0	0	0	47	NA	NA	0.0695744082995821	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	0.179932975282813	NA	0	0	0
BS_GAA327FP	11	124225164	124238774	1	0	0	0	0	1	47	1	0.391625176271089	0.00236919810666745	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.51961606572256	0.0182655720869777	NA	0	0	0
BS_GAA327FP	12	10423270	121624201	0	2	1	0	2	5	47	1	0.531948371210487	0.00219493128448362	NA	0.000109417079695029	NA	NA	NA	NA	NA	9	2	1	16	0.000112718077196945	11	11:124225164-124238774;	0.618045402520517	0.0171184431096944	0.000137363666487214	0	0	0
BS_GAA327FP	13	111051175	112625160	0	2	0	0	0	2	47	1	0.111610225094713	0.162148635566695	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.51961606572256	0.305520253330321	NA	0	0	0
BS_GAA327FP	14	50530763	50532231	1	0	0	0	0	1	47	1	0.391625176271089	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.51961606572256	NA	NA	0	0	0
BS_GAA327FP	15	17066320	23440650	2	0	0	0	0	2	47	1	0.111610225094713	0.446054447476518	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.51961606572256	0.558437491543282	NA	0	0	0
BS_GAA327FP	16	NA	NA	0	0	0	0	0	0	47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	NA	NA	0	0	0
BS_GAA327FP	17	3826828	36610782	1	1	0	0	0	2	47	1	0.572406704470879	0.109629607414859	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.618045402520517	0.237977455206848	NA	0	0	0
BS_GAA327FP	18	NA	NA	0	0	0	0	0	0	47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	NA	NA	0	0	0
BS_GAA327FP	19	53433552	53470526	0	1	0	0	0	1	47	1	0.391625176271089	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.51961606572256	NA	NA	0	0	0
BS_GAA327FP	20	18209144	64126555	0	2	0	0	0	2	47	1	0.111610225094713	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.51961606572256	NA	NA	0	0	0
BS_GAA327FP	21	NA	NA	0	0	0	0	0	0	47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	NA	NA	0	0	0
BS_GAA327FP	22	NA	NA	0	0	0	0	0	0	47	NA	NA	0.221869254956882	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	0.371005906790951	NA	0	0	0
BS_GAA327FP	X	NA	NA	0	0	0	0	0	0	47	NA	NA	0.0867130238594503	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	0.203208729644238	NA	0	0	0
BS_354DTKHE	1	13237887	13382208	1	0	0	0	0	1	94	1	0.391625176271089	4.31802710426414e-05	5.55325896378633e-09	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.51961606572256	0.000722052977406338	NA	0	0	0
BS_354DTKHE	2	128208420	239719627	1	1	0	0	1	3	94	1	0.299780588595712	0.0839942707174797	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.51961606572256	0.198184549386131	NA	0	0	0
BS_354DTKHE	3	9995105	77290993	1	1	0	0	1	3	94	1	0.801251956901201	0.0700882072292549	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.825568643774458	0.179932975282813	NA	0	0	0
BS_354DTKHE	4	180140007	181453657	2	0	0	0	0	2	94	3	0.111610225094713	0.780156121885511	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.51961606572256	0.840995959236892	NA	0	0	0
BS_354DTKHE	5	99981778	104759233	0	0	1	0	1	2	94	1	0.111610225094713	0.0627237727240356	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.51961606572256	0.168133561370031	NA	0	0	0
BS_354DTKHE	6	32635774	32744886	2	1	0	0	0	3	94	1	0.299780588595712	0.00109193341554035	1.237277359456e-07	0	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.51961606572256	0.0101989191210868	0	0	0	0
